method,backbone_name,lambda,alpha,beta,normalization,HR@1,HR@3,HR@5,HR@10,NDCG@1,NDCG@3,NDCG@5,NDCG@10,MRR,MRR@10,Recall@10,positive_rank_mean,positive_rank_median,candidate_pool_size_mean,candidate_pool_size_min,candidate_pool_size_max,hr10_trivial_flag,rank_change_rate,top10_order_change_rate,mean_kendall_tau,base_risk_spearman,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,relative_HR_vs_backbone
C_Bert4Rec_plus_evidence_risk,llmesr_bert4rec,0.1,1.0,0.0,zscore,0.092,0.48,0.888,1.0,0.092,0.30747247958571905,0.47582612513873634,0.5157213300948349,0.36093333333333333,0.36093333333333333,1.0,3.564,3.564,6.0,6.0,6.0,True,0.4413333333333333,0.81,0.7042666666666666,-0.031371706871513215,-0.13134167715591452,-0.21683784174743234,0.0
C_Bert4Rec_plus_evidence_risk,llmesr_bert4rec,0.2,1.0,0.0,zscore,0.094,0.472,0.888,1.0,0.094,0.30447247958571905,0.47565800509157957,0.5155532100476781,0.3609,0.3609,1.0,3.582,3.582,6.0,6.0,6.0,True,0.4696666666666666,0.848,0.6826666666666665,-0.031371706871513215,-0.13162485116807504,-0.21691016924634743,0.0
C_Bert4Rec_plus_evidence_risk,llmesr_bert4rec,0.5,1.0,0.0,zscore,0.102,0.472,0.884,1.0,0.102,0.31187665317857693,0.4815147674554993,0.5228348011600299,0.3704333333333334,0.3704333333333334,1.0,3.544,3.544,6.0,6.0,6.0,True,0.5586666666666668,0.938,0.6184,-0.031371706871513215,-0.11936005940131061,-0.19622450455663226,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.05,0.5,0.5,zscore,0.292,0.602,0.902,1.0,0.292,0.4721385126857199,0.5962579250104308,0.6311662293470172,0.5128666666666667,0.5128666666666667,1.0,2.934,2.934,6.0,6.0,6.0,True,0.6803333333333332,0.976,0.45786666666666664,-0.031371706871513215,0.06310863295025151,0.11283089830753663,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.1,0.5,0.5,zscore,0.294,0.59,0.894,1.0,0.294,0.4666147936714341,0.5926322072317941,0.6303901690652446,0.5120666666666666,0.5120666666666666,1.0,2.958,2.958,6.0,6.0,6.0,True,0.6773333333333333,0.972,0.472,-0.031371706871513215,0.061801471149000226,0.11109503833357424,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.2,0.5,0.5,zscore,0.306,0.584,0.896,1.0,0.306,0.46542504155714737,0.5947125725787393,0.6317581200379736,0.5142,0.5142,1.0,2.972,2.972,6.0,6.0,6.0,True,0.67,0.974,0.4845333333333333,-0.031371706871513215,0.06410558759399042,0.11572399826414005,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.5,0.5,0.5,zscore,0.294,0.572,0.882,1.0,0.294,0.4534250415571474,0.5803612119340715,0.6223936600128182,0.5023333333333334,0.5023333333333334,1.0,3.07,3.07,6.0,6.0,6.0,True,0.668,0.944,0.4546666666666666,-0.031371706871513215,0.04833250305180912,0.08997540865036908,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.05,0.75,0.25,zscore,0.138,0.54,0.9,1.0,0.138,0.36701896726429195,0.5160148505549519,0.5516355692657542,0.40743333333333326,0.40743333333333326,1.0,3.308,3.308,6.0,6.0,6.0,True,0.5266666666666666,0.9,0.6330666666666666,-0.031371706871513215,-0.07084931249320933,-0.11594098076088541,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.1,0.75,0.25,zscore,0.142,0.53,0.908,1.0,0.142,0.36375710775714903,0.5201545790864193,0.5529256403003573,0.4092,0.4092,1.0,3.304,3.304,6.0,6.0,6.0,True,0.523,0.902,0.6394666666666666,-0.031371706871513215,-0.06867637359021303,-0.1121076233183856,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.2,0.75,0.25,zscore,0.134,0.528,0.91,1.0,0.134,0.35954268627857777,0.5167863888233646,0.5488450356630865,0.40386666666666665,0.40386666666666665,1.0,3.332,3.332,6.0,6.0,6.0,True,0.5446666666666667,0.904,0.6218666666666666,-0.031371706871513215,-0.0755495645434544,-0.12368002314479964,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.5,0.75,0.25,zscore,0.178,0.52,0.886,1.0,0.178,0.3746622317000057,0.5249274618139405,0.5655350811442551,0.4267666666666666,0.4267666666666666,1.0,3.324,3.324,6.0,6.0,6.0,True,0.601,0.944,0.5565333333333333,-0.031371706871513215,-0.047437586097270265,-0.07399103139013458,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.05,0.9,0.09999999999999998,zscore,0.106,0.524,0.908,1.0,0.106,0.342757107757149,0.5014756959298264,0.5342467571437645,0.38439999999999996,0.38439999999999996,1.0,3.388,3.388,6.0,6.0,6.0,True,0.4606666666666666,0.818,0.6837333333333332,-0.031371706871513215,-0.1001382627318215,-0.1659192825112108,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.1,0.9,0.09999999999999998,zscore,0.102,0.514,0.89,1.0,0.102,0.33680454578572067,0.49199007399213335,0.5311728645740159,0.3806333333333333,0.3806333333333333,1.0,3.436,3.436,6.0,6.0,6.0,True,0.467,0.824,0.6762666666666667,-0.031371706871513215,-0.10531579216181358,-0.17409228988861564,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.2,0.9,0.09999999999999998,zscore,0.11,0.484,0.896,1.0,0.11,0.3231859507142915,0.49299935999456934,0.5300449074538037,0.3796333333333333,0.3796333333333333,1.0,3.478,3.478,6.0,6.0,6.0,True,0.4966666666666667,0.874,0.6605333333333333,-0.031371706871513215,-0.10721567351848228,-0.17626211485606827,0.0
D_Bert4Rec_plus_calibrated_relevance_plus_evidence_risk,llmesr_bert4rec,0.5,0.9,0.09999999999999998,zscore,0.122,0.486,0.882,1.0,0.122,0.3309715292357203,0.4940694085901791,0.5361018566689257,0.38783333333333336,0.38783333333333336,1.0,3.47,3.47,6.0,6.0,6.0,True,0.5783333333333333,0.946,0.5935999999999999,-0.031371706871513215,-0.09701361469382173,-0.15846955012295666,0.0
