method,backbone_name,lambda,alpha,beta,normalization,HR@1,HR@3,HR@5,HR@10,NDCG@1,NDCG@3,NDCG@5,NDCG@10,MRR,MRR@10,Recall@10,positive_rank_mean,positive_rank_median,candidate_pool_size_mean,candidate_pool_size_min,candidate_pool_size_max,hr10_trivial_flag,rank_change_rate,top10_order_change_rate,mean_kendall_tau,base_risk_spearman,relative_NDCG_vs_backbone,relative_MRR_vs_backbone,relative_HR_vs_backbone
C_SASRec_plus_evidence_risk,minimal_sasrec,0.5,1.0,0.0,zscore,0.138,0.574,0.936,1.0,0.138,0.3861138433214353,0.5370228497483744,0.559820109723288,0.4171333333333333,0.4171333333333333,1.0,3.162,3.162,6.0,6.0,6.0,True,0.5173333333333334,0.912,0.6576,-0.04059937482082785,-0.11872120956938148,-0.18856179483854224,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.05,0.5,0.5,zscore,0.458,0.762,0.968,1.0,0.458,0.6351385126857199,0.7206149260867638,0.7320135560742206,0.6444666666666667,0.6444666666666667,1.0,2.268,2.268,6.0,6.0,6.0,True,0.619,0.948,0.5536,-0.04059937482082785,0.15234878145905403,0.253663597458177,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.1,0.5,0.5,zscore,0.45,0.752,0.966,1.0,0.45,0.6271859507142915,0.7157571865732119,0.7278682309348846,0.6390666666666666,0.6390666666666666,1.0,2.298,2.298,6.0,6.0,6.0,True,0.617,0.944,0.5658666666666666,-0.04059937482082785,0.14582313677197525,0.2431591233303074,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.2,0.5,0.5,zscore,0.444,0.746,0.966,1.0,0.444,0.619614793671434,0.7101565563670508,0.7222676007287235,0.6318666666666667,0.6318666666666667,1.0,2.342,2.342,6.0,6.0,6.0,True,0.6176666666666666,0.944,0.5594666666666667,-0.04059937482082785,0.1370065249211175,0.22915315782648193,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.5,0.5,0.5,zscore,0.41,0.698,0.958,1.0,0.41,0.5762580581071478,0.6840268831257003,0.6989875849842372,0.6015333333333333,0.6015333333333333,1.0,2.492,2.492,6.0,6.0,6.0,True,0.6126666666666666,0.934,0.5285333333333333,-0.04059937482082785,0.10035870938150146,0.17014654389832715,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.05,0.75,0.25,zscore,0.232,0.758,0.978,1.0,0.232,0.5371593806500093,0.6286652658640808,0.6365018239804573,0.5159666666666667,0.5159666666666667,1.0,2.574,2.574,6.0,6.0,6.0,True,0.43,0.842,0.7298666666666666,-0.04059937482082785,0.001992511168709556,0.0036960186746209135,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.1,0.75,0.25,zscore,0.23,0.744,0.974,1.0,0.23,0.5307305376928668,0.62663083598935,0.6358922228541585,0.5152333333333333,0.5152333333333333,1.0,2.586,2.586,6.0,6.0,6.0,True,0.424,0.846,0.7319999999999999,-0.04059937482082785,0.0010328662150916664,0.002269485151083051,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.2,0.75,0.25,zscore,0.24,0.728,0.974,1.0,0.24,0.5251119426214377,0.6271142383319956,0.6363756251968044,0.5163333333333334,0.5163333333333334,1.0,2.62,2.62,6.0,6.0,6.0,True,0.44266666666666665,0.842,0.7154666666666666,-0.04059937482082785,0.0017938467951370296,0.004409285436389953,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.5,0.75,0.25,zscore,0.25,0.65,0.944,1.0,0.25,0.4819468598714357,0.6036575078510619,0.623605110329111,0.5012333333333333,0.5012333333333333,1.0,2.83,2.83,6.0,6.0,6.0,True,0.5463333333333332,0.926,0.6141333333333333,-0.04059937482082785,-0.018309725227918548,-0.0249643366619114,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.05,0.9,0.09999999999999998,zscore,0.18,0.728,0.98,1.0,0.18,0.49458822360715193,0.5996128161745388,0.6067369599166992,0.4766666666666666,0.4766666666666666,1.0,2.722,2.722,6.0,6.0,6.0,True,0.33533333333333326,0.744,0.7933333333333331,-0.04059937482082785,-0.04486386812857267,-0.07275320970042784,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.1,0.9,0.09999999999999998,zscore,0.168,0.692,0.98,1.0,0.168,0.4708500831142948,0.5911160892672908,0.5982402330094513,0.4657,0.4657,1.0,2.786,2.786,6.0,6.0,6.0,True,0.33566666666666667,0.738,0.7895999999999999,-0.04059937482082785,-0.05823956700287701,-0.09408637012060674,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.2,0.9,0.09999999999999998,zscore,0.15,0.644,0.968,1.0,0.15,0.4349696285357228,0.5702141057692945,0.5816127357567513,0.4444333333333333,0.4444333333333333,1.0,2.928,2.928,6.0,6.0,6.0,True,0.395,0.808,0.7514666666666665,-0.04059937482082785,-0.08441486941205784,-0.13545584230320312,0.0
D_SASRec_plus_calibrated_relevance_plus_evidence_risk,minimal_sasrec,0.5,0.9,0.09999999999999998,zscore,0.164,0.604,0.944,1.0,0.164,0.41699429790000736,0.5580778300426211,0.5780254325206703,0.44089999999999996,0.44089999999999996,1.0,3.05,3.05,6.0,6.0,6.0,True,0.531,0.926,0.632,-0.04059937482082785,-0.09006206607736517,-0.14232914018933981,0.0
